"Name","CD2 - conflicts"
"Title","Feedback on tech policy"
"Date","October 13, 2023 at 06:15 PM (GMT)"
"Duration","69:45:47"
"Participants","300"
"Participant Limit","300"
"Total Screener Polls","10"
"Total Conversation Questions","29"


"Question ID","Question Type","Question","Responses","All(300)","O1: 18-24 (33)","O1: 25-34 (58)","O1: 33-44 (60)","O1: 45-54 (52)","O1: 55+ (97)","O2: Asian (22)","O2: Black (21)","O2: Hispanic (11)","O2: White (231)","O2: Mixed (10)","O2: Other (5)","O3: Male (152)","O3: Female (143)","O3: Other (4)","O3: Prefer not to say (1)","O4: Christian - Protestant (98)","O4: Christian - Catholic (44)","O4: Christian - Mormon (6)","O4: Jewish (8)","O4: Muslim (1)","O4: Hindu (2)","O4: Other (19)","O4: None - I do not identify with any religious group or faith (122)","O5: Democrat (107)","O5: Republican (81)","O5: Independant (111)","O5: Other (1)","O6: No formal education (0)","O6: Elementary school (0)","O6: Middle school (2)","O6: High school or GED (85)","O6: College / Bachelors degree (165)","O6: Masters/ PhD or equivalent (48)","O7: A lot (140)","O7: A little (160)","O7: Nothing at all (0)","O8: Almost every day (37)","O8: Once or twice a week (89)","O8: Once or twice a month (57)","O8: Only once or twice ever (69)","O8: Never (48)","O8: Do not know what an AI assistant is (0)","O9: Yes, the public should help to decide how AI assistants answer difficult questions (218)","O9: No, I doubt the public has insight useful to guide how AI Assistants answer difficult questions (82)","O10: More excited than concerned (92)","O10: Equally concerned and excited (134)","O10: More concerned than excited (74)","Religious (178)","Not religious (122)","White (231)","Not white (69)","Under 34 (91)","33-54 (112)","55+ (97)","Support initial policy (249)","Unsure on initial policy (30)","Don't support initial policy (10)","Flipped to yes (10)","Unsure or dont support initial policy (40)"
"8772fa8e-3973-4a6f-810d-d97538f42e04","Ask Opinion","What concerns you about this section of policy on Information Quality, and what changes would you make?","","I don't have any concerns","Neutral","33%","34%","31%","43%","39%","25%","38%","42%","10%","34%","20%","20%","34%","32%","100%","0%","33%","34%","50%","13%","100%","0%","41%","33%","32%","26%","41%","0%"," - "," - ","100%","32%","35%","28%","32%","35%"," - ","41%","32%","39%","26%","34%"," - ","32%","36%","39%","34%","26%","34%","33%","34%","31%","33%","41%","25%","36%","24%","10%","10%","21%","33-54, O10: Equally concerned and excited, O1: 45-54, O2: White, O3: Female, O4: Christian - Protestant, O5: Independant, O6: High school or GED, O7: A little, O8: Almost every day, O9: No, I doubt the public has insight useful to guide how AI Assistants answer difficult questions, Religious, Support initial policy, White","","21dc90e6-28e0-4081-bd88-6e8dda7d83b7"
"8772fa8e-3973-4a6f-810d-d97538f42e04","Ask Opinion","What concerns you about this section of policy on Information Quality, and what changes would you make?","","Nothing comes to mind","Neutral","33%","34%","31%","43%","39%","25%","38%","42%","10%","34%","20%","20%","34%","32%","100%","0%","33%","34%","50%","13%","100%","0%","41%","33%","32%","26%","41%","0%"," - "," - ","100%","32%","35%","28%","32%","35%"," - ","41%","32%","39%","26%","34%"," - ","32%","36%","39%","34%","26%","34%","33%","34%","31%","33%","41%","25%","36%","24%","10%","10%","21%","55+, Not religious, O10: Equally concerned and excited, O1: 55+, O2: White, O3: Male, O4: None - I do not identify with any religious group or faith, O5: Independant, O6: Masters/ PhD or equivalent, O7: A lot, O8: Only once or twice ever, O9: Yes, the public should help to decide how AI assistants answer difficult questions, Support initial policy, White","","92b3abad-bafd-45da-9eef-a5ed9f4f45b8"
"8772fa8e-3973-4a6f-810d-d97538f42e04","Ask Opinion","What concerns you about this section of policy on Information Quality, and what changes would you make?","","Nothing concerns me","Neutral","33%","34%","31%","43%","39%","25%","38%","42%","10%","34%","20%","20%","34%","32%","100%","0%","33%","34%","50%","13%","100%","0%","41%","33%","32%","26%","41%","0%"," - "," - ","100%","32%","35%","28%","32%","35%"," - ","41%","32%","39%","26%","34%"," - ","32%","36%","39%","34%","26%","34%","33%","34%","31%","33%","41%","25%","36%","24%","10%","10%","21%","Don't support initial policy, Flipped to yes, O10: More concerned than excited, O1: 18-24, O2: White, O3: Male, O4: Christian - Protestant, O5: Republican, O6: College / Bachelors degree, O7: A lot, O8: Never, O9: Yes, the public should help to decide how AI assistants answer difficult questions, Religious, Under 34, Unsure or dont support initial policy, White","","550c1c0e-ceef-40f3-abb1-53f1174b43cd"
"8772fa8e-3973-4a6f-810d-d97538f42e04","Ask Opinion","What concerns you about this section of policy on Information Quality, and what changes would you make?","","I don't have any concerns","Neutral","33%","34%","31%","43%","39%","25%","38%","42%","10%","34%","20%","20%","34%","32%","100%","0%","33%","34%","50%","13%","100%","0%","41%","33%","32%","26%","41%","0%"," - "," - ","100%","32%","35%","28%","32%","35%"," - ","41%","32%","39%","26%","34%"," - ","32%","36%","39%","34%","26%","34%","33%","34%","31%","33%","41%","25%","36%","24%","10%","10%","21%","33-54, O10: More excited than concerned, O1: 33-44, O2: White, O3: Female, O4: Christian - Protestant, O5: Independant, O6: College / Bachelors degree, O7: A lot, O8: Once or twice a week, O9: No, I doubt the public has insight useful to guide how AI Assistants answer difficult questions, Religious, Support initial policy, White","","26d0f750-3213-4ef4-b201-c8d1711f2fce"
"8772fa8e-3973-4a6f-810d-d97538f42e04","Ask Opinion","What concerns you about this section of policy on Information Quality, and what changes would you make?","","I have no concerns or changes.","Neutral","33%","34%","31%","43%","39%","25%","38%","42%","10%","34%","20%","20%","34%","32%","100%","0%","33%","34%","50%","13%","100%","0%","41%","33%","32%","26%","41%","0%"," - "," - ","100%","32%","35%","28%","32%","35%"," - ","41%","32%","39%","26%","34%"," - ","32%","36%","39%","34%","26%","34%","33%","34%","31%","33%","41%","25%","36%","24%","10%","10%","21%","33-54, Not white, O10: Equally concerned and excited, O1: 45-54, O2: Black, O3: Female, O4: Christian - Protestant, O5: Democrat, O6: High school or GED, O7: A lot, O8: Once or twice a month, O9: Yes, the public should help to decide how AI assistants answer difficult questions, Religious, Support initial policy","","4b81bf1f-05e7-4314-b299-25843c986054"
"8772fa8e-3973-4a6f-810d-d97538f42e04","Ask Opinion","What concerns you about this section of policy on Information Quality, and what changes would you make?","","I don't have any concerns","Neutral","33%","34%","31%","43%","39%","25%","38%","42%","10%","34%","20%","20%","34%","32%","100%","0%","33%","34%","50%","13%","100%","0%","41%","33%","32%","26%","41%","0%"," - "," - ","100%","32%","35%","28%","32%","35%"," - ","41%","32%","39%","26%","34%"," - ","32%","36%","39%","34%","26%","34%","33%","34%","31%","33%","41%","25%","36%","24%","10%","10%","21%","33-54, Not white, O10: More excited than concerned, O1: 33-44, O2: Black, O3: Female, O4: Christian - Protestant, O5: Independant, O6: College / Bachelors degree, O7: A little, O8: Once or twice a month, O9: Yes, the public should help to decide how AI assistants answer difficult questions, Religious, Support initial policy","","a0f4cc3c-50f5-4543-8310-6a22955e9b15"
"8772fa8e-3973-4a6f-810d-d97538f42e04","Ask Opinion","What concerns you about this section of policy on Information Quality, and what changes would you make?","","I wouldn't change anything","Positive","33%","31%","28%","41%","39%","29%","48%","53%","10%","33%","10%","0%","33%","33%","50%","0%","39%","27%","33%","13%","100%","0%","35%","32%","34%","27%","36%","100%"," - "," - ","50%","33%","34%","30%","31%","35%"," - ","38%","32%","31%","30%","39%"," - ","32%","36%","41%","32%","25%","34%","32%","33%","34%","29%","40%","29%","36%","17%","20%","20%","18%","O10: More excited than concerned, O1: 18-24, O2: White, O3: Male, O4: Christian - Protestant, O5: Independant, O6: High school or GED, O7: A lot, O8: Once or twice a week, O9: No, I doubt the public has insight useful to guide how AI Assistants answer difficult questions, Religious, Under 34, Unsure on initial policy, Unsure or dont support initial policy, White","","1d47b5ac-c7e2-4d03-a3c5-5009d2d0f38c"
"8772fa8e-3973-4a6f-810d-d97538f42e04","Ask Opinion","What concerns you about this section of policy on Information Quality, and what changes would you make?","","I wouldn't make any changes","Negative","33%","31%","31%","40%","41%","26%","48%","47%","10%","33%","20%","0%","33%","33%","50%","0%","38%","27%","33%","13%","100%","0%","41%","32%","35%","24%","37%","100%"," - "," - ","50%","32%","34%","32%","33%","34%"," - ","35%","31%","35%","30%","39%"," - ","31%","38%","39%","34%","25%","34%","32%","33%","34%","31%","40%","26%","36%","14%","20%","20%","15%","55+, O10: More concerned than excited, O1: 55+, O2: White, O3: Female, O4: Christian - Protestant, O5: Independant, O6: High school or GED, O7: A little, O8: Never, O9: Yes, the public should help to decide how AI assistants answer difficult questions, Religious, Support initial policy, White","","a5f1959a-5041-426d-b6e7-32a3b493e5dd"
"8772fa8e-3973-4a6f-810d-d97538f42e04","Ask Opinion","What concerns you about this section of policy on Information Quality, and what changes would you make?","","I think it may confuse people ","Negative","33%","38%","33%","40%","30%","27%","38%","26%","30%","34%","0%","40%","34%","31%","100%","0%","30%","34%","33%","13%","100%","0%","47%","33%","32%","29%","36%","0%"," - "," - ","50%","29%","34%","32%","32%","34%"," - ","30%","34%","35%","26%","39%"," - ","33%","32%","38%","31%","29%","32%","33%","34%","28%","35%","36%","27%","33%","28%","30%","30%","28%","33-54, O10: More concerned than excited, O1: 45-54, O2: White, O3: Female, O4: Christian - Protestant, O5: Republican, O6: High school or GED, O7: A little, O8: Never, O9: Yes, the public should help to decide how AI assistants answer difficult questions, Religious, Unsure on initial policy, Unsure or dont support initial policy, White","","369db536-99e4-41c9-999b-7152f1f1dd46"
"8772fa8e-3973-4a6f-810d-d97538f42e04","Ask Opinion","What concerns you about this section of policy on Information Quality, and what changes would you make?","","I wouldn't make any","Negative","32%","31%","31%","31%","43%","26%","33%","32%","10%","35%","0%","0%","32%","31%","50%","0%","34%","27%","33%","13%","100%","0%","35%","32%","30%","27%","36%","100%"," - "," - ","50%","36%","31%","28%","30%","34%"," - ","41%","27%","31%","33%","32%"," - ","29%","38%","39%","32%","22%","31%","32%","35%","22%","31%","37%","26%","33%","21%","20%","20%","21%","Not white, O10: More concerned than excited, O1: 25-34, O2: Hispanic, O3: Male, O4: Christian - Catholic, O5: Democrat, O6: College / Bachelors degree, O7: A little, O8: Once or twice a month, O9: Yes, the public should help to decide how AI assistants answer difficult questions, Religious, Support initial policy, Under 34","","dc587627-ab58-43ef-a1b5-c67c298cb728"
"8772fa8e-3973-4a6f-810d-d97538f42e04","Ask Opinion","What concerns you about this section of policy on Information Quality, and what changes would you make?","","I would not make any changes.","Negative","32%","31%","26%","40%","41%","25%","48%","47%","10%","31%","10%","20%","31%","33%","50%","0%","35%","27%","33%","13%","100%","0%","41%","31%","34%","24%","34%","100%"," - "," - ","50%","29%","34%","28%","33%","31%"," - ","35%","29%","33%","28%","36%"," - ","31%","34%","39%","30%","25%","32%","31%","31%","34%","28%","40%","25%","34%","17%","20%","20%","18%","33-54, Not religious, O10: Equally concerned and excited, O1: 45-54, O2: White, O3: Male, O4: None - I do not identify with any religious group or faith, O5: Independant, O6: College / Bachelors degree, O7: A lot, O8: Once or twice a week, O9: No, I doubt the public has insight useful to guide how AI Assistants answer difficult questions, Support initial policy, White","","8887120e-d108-4204-9f2a-09f6037634d5"
"8772fa8e-3973-4a6f-810d-d97538f42e04","Ask Opinion","What concerns you about this section of policy on Information Quality, and what changes would you make?","","i don't see any changes that need to be made.","Negative","31%","34%","31%","41%","37%","21%","38%","47%","10%","31%","20%","20%","30%","32%","100%","0%","30%","34%","50%","13%","100%","0%","47%","29%","32%","24%","36%","0%"," - "," - ","100%","32%","34%","19%","29%","34%"," - ","38%","26%","43%","23%","34%"," - ","29%","36%","36%","29%","29%","33%","29%","31%","32%","33%","39%","21%","32%","31%","10%","10%","26%","33-54, Not white, O10: More excited than concerned, O1: 33-44, O2: Black, O3: Female, O4: Christian - Protestant, O5: Democrat, O6: College / Bachelors degree, O7: A little, O8: Almost every day, O9: Yes, the public should help to decide how AI assistants answer difficult questions, Religious, Support initial policy","","391821e1-1b1d-4bdb-9b6a-e865b84f2945"
"8772fa8e-3973-4a6f-810d-d97538f42e04","Ask Opinion","What concerns you about this section of policy on Information Quality, and what changes would you make?","","No changes are necessary. ","Neutral","29%","28%","26%","38%","37%","21%","38%","42%","20%","29%","0%","20%","29%","29%","0%","0%","29%","29%","50%","13%","100%","0%","35%","27%","28%","24%","33%","0%"," - "," - ","50%","32%","31%","17%","29%","29%"," - ","32%","26%","39%","25%","25%"," - ","28%","32%","36%","25%","26%","30%","27%","29%","29%","27%","38%","21%","31%","21%","10%","10%","18%","33-54, O10: More excited than concerned, O1: 33-44, O2: White, O3: Male, O4: Christian - Protestant, O5: Republican, O6: High school or GED, O7: A lot, O8: Once or twice a week, O9: Yes, the public should help to decide how AI assistants answer difficult questions, Religious, Support initial policy, White","","bf7f786c-28a0-4f37-8371-c8f674a7b0d4"

"Question ID","Question Type","Question","Responses","All(281)","O1: 18-24 (32)","O1: 25-34 (54)","O1: 33-44 (58)","O1: 45-54 (46)","O1: 55+ (91)","O2: Asian (21)","O2: Black (19)","O2: Hispanic (10)","O2: White (216)","O2: Mixed (10)","O2: Other (5)","O3: Male (143)","O3: Female (135)","O3: Other (2)","O3: Prefer not to say (1)","O4: Christian - Protestant (92)","O4: Christian - Catholic (41)","O4: Christian - Mormon (6)","O4: Jewish (8)","O4: Muslim (1)","O4: Hindu (2)","O4: Other (17)","O4: None - I do not identify with any religious group or faith (114)","O5: Democrat (99)","O5: Republican (78)","O5: Independant (103)","O5: Other (1)","O6: No formal education (0)","O6: Elementary school (0)","O6: Middle school (2)","O6: High school or GED (78)","O6: College / Bachelors degree (154)","O6: Masters/ PhD or equivalent (47)","O7: A lot (138)","O7: A little (143)","O7: Nothing at all (0)","O8: Almost every day (37)","O8: Once or twice a week (85)","O8: Once or twice a month (54)","O8: Only once or twice ever (61)","O8: Never (44)","O8: Do not know what an AI assistant is (0)","O9: Yes, the public should help to decide how AI assistants answer difficult questions (207)","O9: No, I doubt the public has insight useful to guide how AI Assistants answer difficult questions (74)","O10: More excited than concerned (88)","O10: Equally concerned and excited (125)","O10: More concerned than excited (68)","Religious (167)","Not religious (114)","White (216)","Not white (65)","Under 34 (86)","33-54 (104)","55+ (91)","Support initial policy (242)","Unsure on initial policy (29)","Don't support initial policy (10)","Flipped to yes (10)","Unsure or dont support initial policy (39)"
"e35b381a-ee3a-4196-abd4-c59d0394f2ac","Poll Single Select","Do you support the following policy clauss?
Present balanced information: Strive to present a comprehensive overview of conflicts based on the available information, highlighting key events, historical context, and varying viewpoints. Do not take sides or provide subjective opinions.","Yes, I support this policy clause","85%","78%","87%","95%","78%","85%","76%","84%","100%","87%","80%","60%","85%","85%","100%","100%","83%","98%","100%","88%","100%","100%","76%","83%","86%","82%","87%","100%","0%","0%","100%","82%","87%","85%","86%","85%","0%","89%","86%","87%","79%","89%","0%","85%","86%","89%","88%","76%","87%","83%","87%","82%","84%","88%","85%","88%","69%","60%","60%","67%"
"e35b381a-ee3a-4196-abd4-c59d0394f2ac","Poll Single Select","Do you support the following policy clauss?
Present balanced information: Strive to present a comprehensive overview of conflicts based on the available information, highlighting key events, historical context, and varying viewpoints. Do not take sides or provide subjective opinions.","I am unsure ","12%","19%","13%","2%","15%","13%","19%","16%","0%","11%","20%","0%","11%","13%","0%","0%","13%","2%","0%","13%","0%","0%","12%","15%","12%","15%","9%","0%","0%","0%","0%","13%","10%","15%","12%","12%","0%","8%","11%","11%","18%","9%","0%","12%","12%","7%","12%","18%","10%","15%","11%","14%","15%","8%","13%","10%","28%","10%","10%","23%"
"e35b381a-ee3a-4196-abd4-c59d0394f2ac","Poll Single Select","Do you support the following policy clauss?
Present balanced information: Strive to present a comprehensive overview of conflicts based on the available information, highlighting key events, historical context, and varying viewpoints. Do not take sides or provide subjective opinions.","No, I do not support this policy clause","3%","3%","0%","3%","7%","2%","5%","0%","0%","2%","0%","40%","3%","2%","0%","0%","4%","0%","0%","0%","0%","0%","12%","2%","2%","3%","4%","0%","0%","0%","0%","5%","3%","0%","2%","3%","0%","3%","4%","2%","3%","2%","0%","3%","1%","5%","0%","6%","4%","2%","2%","5%","1%","5%","2%","2%","3%","30%","30%","10%"

"Question ID","Question Type","Question","Responses","All(281)","O1: 18-24 (32)","O1: 25-34 (54)","O1: 33-44 (58)","O1: 45-54 (46)","O1: 55+ (91)","O2: Asian (21)","O2: Black (19)","O2: Hispanic (10)","O2: White (216)","O2: Mixed (10)","O2: Other (5)","O3: Male (143)","O3: Female (135)","O3: Other (2)","O3: Prefer not to say (1)","O4: Christian - Protestant (92)","O4: Christian - Catholic (41)","O4: Christian - Mormon (6)","O4: Jewish (8)","O4: Muslim (1)","O4: Hindu (2)","O4: Other (17)","O4: None - I do not identify with any religious group or faith (114)","O5: Democrat (99)","O5: Republican (78)","O5: Independant (103)","O5: Other (1)","O6: No formal education (0)","O6: Elementary school (0)","O6: Middle school (2)","O6: High school or GED (78)","O6: College / Bachelors degree (154)","O6: Masters/ PhD or equivalent (47)","O7: A lot (138)","O7: A little (143)","O7: Nothing at all (0)","O8: Almost every day (37)","O8: Once or twice a week (85)","O8: Once or twice a month (54)","O8: Only once or twice ever (61)","O8: Never (44)","O8: Do not know what an AI assistant is (0)","O9: Yes, the public should help to decide how AI assistants answer difficult questions (207)","O9: No, I doubt the public has insight useful to guide how AI Assistants answer difficult questions (74)","O10: More excited than concerned (88)","O10: Equally concerned and excited (125)","O10: More concerned than excited (68)","Religious (167)","Not religious (114)","White (216)","Not white (65)","Under 34 (86)","33-54 (104)","55+ (91)","Support initial policy (242)","Unsure on initial policy (29)","Don't support initial policy (10)","Flipped to yes (10)","Unsure or dont support initial policy (39)"
