"Name","CD2 - vax"
"Title","Feedback on tecch policy"
"Date","October 13, 2023 at 05:50 PM (GMT)"
"Duration","70:10:54"
"Participants","300"
"Participant Limit","300"
"Total Screener Polls","10"
"Total Conversation Questions","28"


"Question ID","Question Type","Question","Responses","All(300)","Religious (172)","Not religious (128)","White (217)","Not white (83)","Under 34 (89)","33-54 (112)","55+ (99)","Support initial policy (245)","Unsure on initial policy (28)","Don't support initial policy (17)","Flipped to yes (17)","Unsure or dont support initial policy (45)","O2: Asian (16)","O2: Black (34)","O2: Hispanic (18)","O2: White (217)","O2: Mixed (12)","O2: Other (3)","O3: Male (157)","O3: Female (137)","O3: Other (5)","O3: Prefer not to say (1)","O4: Christian - Protestant (90)","O4: Christian - Catholic (49)","O4: Christian - Mormon (3)","O4: Jewish (4)","O4: Muslim (3)","O4: Hindu (2)","O4: Other (21)","O4: None - I do not identify with any religious group or faith (128)","O5: Democrat (99)","O5: Republican (86)","O5: Independant (112)","O5: Other (3)","O6: No formal education (0)","O6: Elementary school (0)","O6: Middle school (2)","O6: High school or GED (113)","O6: College / Bachelors degree (140)","O6: Masters/ PhD or equivalent (45)","O7: A lot (145)","O7: A little (153)","O7: Nothing at all (2)","O8: Almost every day (30)","O8: Once or twice a week (77)","O8: Once or twice a month (59)","O8: Only once or twice ever (71)","O8: Never (62)","O8: Do not know what an AI assistant is (1)","O9: Yes, the public should help to decide how AI assistants answer difficult questions (227)","O9: No, I doubt the public has insight useful to guide how AI Assistants answer difficult questions (73)","O10: More excited than concerned (73)","O10: Equally concerned and excited (138)","O10: More concerned than excited (89)"
"50baf0f7-d14d-42d8-b9e2-ceed040ec6d8","Ask Opinion","What concerns you about this section of policy on Transparency, and what changes would you make?","","A link should also be included to the AI training policy, and some sort of governance disclosure on how the AI chose those data sources.","Neutral","55%","59%","49%","53%","59%","51%","55%","57%","52%","70%","65%","65%","68%","50%","53%","57%","53%","82%","100%","58%","51%","40%","100%","54%","58%","100%","100%","100%","50%","65%","49%","53%","49%","60%","100%"," - "," - ","50%","53%","60%","43%","57%","53%","0%","59%","51%","53%","54%","60%","0%","53%","59%","54%","56%","53%","33-54, Not religious, O10: More concerned than excited, O2: White, O3: Male, O4: None - I do not identify with any religious group or faith, O5: Independant, O6: Masters/ PhD or equivalent, O7: A lot, O8: Only once or twice ever, O9: Yes, the public should help to decide how AI assistants answer difficult questions, Support initial policy, White","","835f6ab4-ed37-4839-bcab-b7a755b48068"
"50baf0f7-d14d-42d8-b9e2-ceed040ec6d8","Ask Opinion","What concerns you about this section of policy on Transparency, and what changes would you make?","","I wouldnt make any changes. The transparency is very important, as its useful to know where the information is coming from. ","Neutral","55%","53%","57%","54%","56%","61%","48%","57%","53%","70%","53%","53%","64%","44%","65%","43%","54%","64%","67%","57%","51%","60%","100%","52%","56%","67%","0%","67%","0%","53%","57%","62%","49%","52%","50%"," - "," - ","50%","54%","58%","45%","58%","52%","0%","59%","50%","58%","55%","55%","0%","56%","51%","50%","52%","62%","33-54, Not religious, O10: More excited than concerned, O2: White, O3: Male, O4: None - I do not identify with any religious group or faith, O5: Independant, O6: High school or GED, O7: A little, O8: Once or twice a week, O9: Yes, the public should help to decide how AI assistants answer difficult questions, Support initial policy, White","","9b226ae8-5a68-4123-b4e3-3f86cdba96f5"
"50baf0f7-d14d-42d8-b9e2-ceed040ec6d8","Ask Opinion","What concerns you about this section of policy on Transparency, and what changes would you make?","","Nothing wrong here. ","Neutral","55%","53%","56%","56%","50%","58%","57%","48%","59%","26%","41%","41%","32%","44%","47%","71%","56%","55%","0%","55%","53%","60%","100%","58%","52%","67%","0%","0%","50%","47%","56%","57%","51%","57%","0%"," - "," - ","100%","56%","51%","60%","51%","57%","100%","52%","58%","58%","52%","50%","100%","55%","54%","61%","53%","51%","Not religious, Not white, O10: More concerned than excited, O2: Hispanic, O3: Female, O4: None - I do not identify with any religious group or faith, O5: Democrat, O6: College / Bachelors degree, O7: A lot, O8: Never, O9: Yes, the public should help to decide how AI assistants answer difficult questions, Support initial policy, Under 34","","0cc6b1c7-6395-420b-acfd-6b3a96763d7b"
"50baf0f7-d14d-42d8-b9e2-ceed040ec6d8","Ask Opinion","What concerns you about this section of policy on Transparency, and what changes would you make?","","A possible concern is that this section doesn't address data privacy explicitly. To enhance it, consider adding a statement about AI's commitment to safeguarding user privacy and not storing or sharing personal data obtained during interactions.","Neutral","55%","55%","54%","53%","58%","55%","57%","52%","52%","74%","65%","65%","70%","50%","50%","57%","53%","82%","100%","56%","53%","40%","100%","48%","56%","100%","100%","100%","50%","65%","54%","56%","52%","56%","50%"," - "," - ","50%","55%","61%","33%","55%","55%","0%","52%","51%","45%","55%","67%","100%","54%","56%","50%","54%","59%","Not white, O10: Equally concerned and excited, O2: Asian, O3: Male, O4: Other, O5: Republican, O6: College / Bachelors degree, O7: A lot, O8: Almost every day, O9: Yes, the public should help to decide how AI assistants answer difficult questions, Religious, Support initial policy, Under 34","","90f20c15-6060-4f7f-b748-3476708c2852"
"50baf0f7-d14d-42d8-b9e2-ceed040ec6d8","Ask Opinion","What concerns you about this section of policy on Transparency, and what changes would you make?","","No concerns at all.","Neutral","54%","49%","60%","54%","54%","55%","56%","52%","58%","26%","41%","41%","32%","56%","56%","64%","54%","45%","0%","56%","52%","60%","100%","54%","48%","33%","0%","0%","50%","47%","60%","55%","46%","62%","0%"," - "," - ","100%","52%","52%","64%","52%","56%","100%","56%","55%","56%","52%","52%","100%","55%","53%","59%","56%","48%","Not religious, O10: Equally concerned and excited, O2: White, O3: Female, O4: None - I do not identify with any religious group or faith, O5: Independant, O6: College / Bachelors degree, O7: A little, O8: Never, O9: No, I doubt the public has insight useful to guide how AI Assistants answer difficult questions, Support initial policy, Under 34, White","","53f41b40-3ab3-4a00-a5f9-e8bb723c00e9"
"50baf0f7-d14d-42d8-b9e2-ceed040ec6d8","Ask Opinion","What concerns you about this section of policy on Transparency, and what changes would you make?","","I think that there needs to be clearer language about how the AI very clearly mandates that it is not a doctor. It should also use direct quotes from reliable sources with immediate links as often as possible.","Neutral","54%","55%","53%","53%","58%","54%","58%","51%","51%","74%","65%","65%","70%","56%","53%","57%","53%","73%","67%","56%","53%","40%","100%","52%","54%","67%","100%","67%","50%","65%","53%","53%","52%","58%","50%"," - "," - ","50%","54%","62%","31%","56%","53%","0%","52%","53%","44%","57%","64%","100%","54%","54%","49%","55%","58%","Not religious, O10: More concerned than excited, O2: White, O3: Other, O4: None - I do not identify with any religious group or faith, O5: Independant, O6: High school or GED, O7: A little, O8: Only once or twice ever, O9: Yes, the public should help to decide how AI assistants answer difficult questions, Support initial policy, Under 34, White","","50debfcd-6e5d-4f6d-a1a8-3333203adf26"
"50baf0f7-d14d-42d8-b9e2-ceed040ec6d8","Ask Opinion","What concerns you about this section of policy on Transparency, and what changes would you make?","","nothing it gets the necessary warning and sources right out there to alleviate any mistrust. ","Negative","54%","48%","62%","51%","62%","57%","52%","54%","56%","44%","41%","41%","43%","69%","62%","64%","51%","55%","33%","55%","54%","20%","100%","51%","42%","33%","100%","33%","50%","53%","62%","56%","46%","60%","50%"," - "," - ","100%","50%","57%","55%","55%","53%","100%","56%","58%","51%","54%","52%","100%","53%","57%","59%","57%","46%","33-54, O10: More excited than concerned, O2: White, O3: Male, O4: Christian - Protestant, O5: Democrat, O6: High school or GED, O7: A little, O8: Once or twice a month, O9: Yes, the public should help to decide how AI assistants answer difficult questions, Religious, Support initial policy, White","","30c27355-b2ad-4927-9ef7-e3d38039e089"
"50baf0f7-d14d-42d8-b9e2-ceed040ec6d8","Ask Opinion","What concerns you about this section of policy on Transparency, and what changes would you make?","","I don't have much fears regarding it","Neutral","54%","50%","60%","54%","54%","54%","55%","54%","58%","37%","35%","35%","36%","50%","56%","64%","54%","55%","0%","54%","54%","40%","100%","53%","44%","33%","100%","0%","50%","59%","60%","54%","49%","59%","50%"," - "," - ","100%","50%","57%","55%","54%","54%","100%","48%","59%","53%","52%","53%","100%","53%","59%","57%","55%","51%","O10: More concerned than excited, O2: White, O3: Female, O4: Christian - Catholic, O5: Republican, O6: Masters/ PhD or equivalent, O7: A little, O8: Only once or twice ever, O9: Yes, the public should help to decide how AI assistants answer difficult questions, Religious, Support initial policy, Under 34, White","","d8fff9e7-1da7-46bb-b5a3-51fbe2cd7d30"
"50baf0f7-d14d-42d8-b9e2-ceed040ec6d8","Ask Opinion","What concerns you about this section of policy on Transparency, and what changes would you make?","","No concerns with this section","Neutral","54%","51%","59%","55%","53%","55%","56%","52%","58%","26%","41%","41%","32%","44%","56%","64%","55%","55%","0%","54%","53%","60%","100%","55%","50%","33%","0%","0%","50%","47%","59%","53%","49%","61%","0%"," - "," - ","100%","54%","51%","62%","53%","55%","100%","56%","55%","56%","52%","52%","100%","55%","53%","61%","53%","49%","Not white, O10: More concerned than excited, O2: Asian, O3: Male, O4: Other, O5: Democrat, O6: College / Bachelors degree, O7: A lot, O8: Only once or twice ever, O9: Yes, the public should help to decide how AI assistants answer difficult questions, Religious, Under 34, Unsure on initial policy, Unsure or dont support initial policy","","cb611fa4-2932-4c22-b2d7-215fa5281840"
"50baf0f7-d14d-42d8-b9e2-ceed040ec6d8","Ask Opinion","What concerns you about this section of policy on Transparency, and what changes would you make?","","Just like any computer program, AI programs are written by humans.  Human bias will determine the information that is provided to the AI. My concern would be that the AI would only give links based on one side of the vaccine issue, saying that all is good. There have been many credible studies that contradict that and the AI should include those studies as well to let the user make their own ""informed"" decision..","Neutral","54%","59%","48%","52%","58%","51%","54%","56%","52%","67%","59%","59%","64%","50%","50%","57%","52%","82%","100%","55%","53%","40%","100%","54%","58%","100%","100%","100%","50%","65%","48%","53%","52%","56%","100%"," - "," - ","50%","54%","59%","38%","56%","52%","0%","52%","53%","53%","54%","59%","0%","53%","56%","51%","56%","53%","55+, O10: Equally concerned and excited, O2: White, O3: Male, O4: Christian - Protestant, O5: Republican, O6: College / Bachelors degree, O7: A little, O8: Never, O9: No, I doubt the public has insight useful to guide how AI Assistants answer difficult questions, Religious, Unsure on initial policy, Unsure or dont support initial policy, White","","d3620682-3e3d-4475-93f4-464ed1ac05ea"
"50baf0f7-d14d-42d8-b9e2-ceed040ec6d8","Ask Opinion","What concerns you about this section of policy on Transparency, and what changes would you make?","","I don't support this policy because merely providing information does not mean it will be reviewed or even taken seriously. AI is too dangerous because people are too lazy to be well-informed or even remotely self-informed.","Negative","54%","56%","52%","52%","59%","54%","56%","52%","52%","70%","59%","59%","66%","63%","47%","57%","52%","82%","100%","54%","53%","40%","100%","51%","54%","100%","100%","100%","50%","65%","52%","54%","49%","57%","100%"," - "," - ","50%","53%","59%","40%","53%","56%","0%","56%","53%","49%","49%","64%","100%","53%","57%","49%","57%","54%","33-54, Don't support initial policy, Flipped to yes, Not religious, O10: More concerned than excited, O2: White, O3: Male, O4: None - I do not identify with any religious group or faith, O5: Independant, O6: Masters/ PhD or equivalent, O7: A lot, O8: Once or twice a month, O9: Yes, the public should help to decide how AI assistants answer difficult questions, Unsure or dont support initial policy, White","","62b57f47-99ff-4e8f-a94d-870776378e12"
"50baf0f7-d14d-42d8-b9e2-ceed040ec6d8","Ask Opinion","What concerns you about this section of policy on Transparency, and what changes would you make?","","I stick with the same option and i don`t have any changes. ","Negative","54%","51%","58%","55%","51%","56%","55%","51%","58%","26%","41%","41%","32%","44%","53%","64%","55%","55%","0%","55%","52%","60%","100%","56%","48%","33%","0%","0%","50%","47%","58%","55%","47%","60%","0%"," - "," - ","100%","53%","51%","62%","51%","56%","100%","56%","57%","56%","51%","50%","100%","54%","54%","60%","53%","49%","55+, O10: More concerned than excited, O2: White, O3: Male, O4: Christian - Catholic, O5: Democrat, O6: College / Bachelors degree, O7: A lot, O8: Once or twice a week, O9: Yes, the public should help to decide how AI assistants answer difficult questions, Religious, Support initial policy, White","","a4c9cbd0-622c-4e38-92ca-2f0abcebe30f"
"50baf0f7-d14d-42d8-b9e2-ceed040ec6d8","Ask Opinion","What concerns you about this section of policy on Transparency, and what changes would you make?","","Sounds good to me. ","Positive","54%","54%","53%","57%","45%","55%","54%","52%","56%","37%","41%","41%","39%","31%","53%","57%","57%","36%","0%","52%","54%","60%","100%","56%","58%","67%","0%","0%","50%","41%","53%","56%","52%","52%","100%"," - "," - ","50%","55%","49%","67%","54%","53%","50%","44%","55%","64%","55%","45%","0%","55%","50%","59%","53%","51%","33-54, Not religious, O10: More concerned than excited, O2: White, O3: Female, O4: None - I do not identify with any religious group or faith, O5: Democrat, O6: College / Bachelors degree, O7: A little, O8: Never, O9: No, I doubt the public has insight useful to guide how AI Assistants answer difficult questions, Support initial policy, White","","259c78ef-fdea-4969-a774-16ed403c7c10"
"50baf0f7-d14d-42d8-b9e2-ceed040ec6d8","Ask Opinion","What concerns you about this section of policy on Transparency, and what changes would you make?","","I think it is important to mention that AI is not a doctor, and link information sources, so that the user can do further research - stating things without links to sufficient data could make things go wrong, or at the very least, inefficient for the user to make an informed decision.","Neutral","54%","53%","54%","52%","56%","55%","53%","53%","52%","67%","59%","59%","64%","56%","50%","57%","52%","73%","67%","56%","50%","40%","100%","49%","54%","100%","100%","33%","50%","59%","54%","51%","56%","55%","50%"," - "," - ","50%","52%","61%","33%","56%","51%","50%","48%","58%","47%","49%","60%","100%","53%","54%","47%","54%","58%","33-54, Not religious, O10: Equally concerned and excited, O2: White, O3: Female, O4: None - I do not identify with any religious group or faith, O5: Democrat, O6: College / Bachelors degree, O7: A little, O8: Once or twice a month, O9: Yes, the public should help to decide how AI assistants answer difficult questions, Support initial policy, White","","5efc463d-3bd1-442e-837d-d37e257d1faa"
"50baf0f7-d14d-42d8-b9e2-ceed040ec6d8","Ask Opinion","What concerns you about this section of policy on Transparency, and what changes would you make?","","I don't have any concerns and see no need for changes.","Neutral","54%","48%","61%","54%","51%","52%","53%","55%","58%","30%","35%","35%","32%","50%","50%","64%","54%","55%","0%","53%","54%","40%","100%","51%","42%","33%","100%","0%","50%","53%","61%","55%","48%","58%","0%"," - "," - ","100%","48%","55%","60%","51%","55%","100%","48%","55%","53%","51%","57%","100%","52%","57%","57%","55%","48%","33-54, Not religious, O10: More concerned than excited, O2: White, O3: Female, O4: None - I do not identify with any religious group or faith, O5: Democrat, O6: College / Bachelors degree, O7: A little, O8: Never, O9: Yes, the public should help to decide how AI assistants answer difficult questions, Support initial policy, White","","ee4059d1-94d8-4e63-bff5-40a9a2b2d0ba"
"50baf0f7-d14d-42d8-b9e2-ceed040ec6d8","Ask Opinion","What concerns you about this section of policy on Transparency, and what changes would you make?","","It might mistakenly try to diagnose a person's medical problems and cause more harm than good. I would have it tell people that that should consult their doctor also. ","Neutral","54%","56%","50%","51%","59%","55%","51%","55%","51%","70%","65%","65%","68%","56%","56%","50%","51%","73%","100%","52%","55%","60%","100%","56%","50%","67%","100%","100%","50%","59%","50%","54%","52%","56%","0%"," - "," - ","50%","53%","59%","38%","53%","55%","0%","52%","47%","45%","57%","67%","0%","53%","54%","44%","56%","58%","55+, O10: More excited than concerned, O2: White, O3: Female, O4: Christian - Protestant, O5: Republican, O6: High school or GED, O7: A lot, O8: Once or twice a month, O9: No, I doubt the public has insight useful to guide how AI Assistants answer difficult questions, Religious, Support initial policy, White","","ee5bdf0e-bcfd-43f0-b243-6b56b394a57b"
